"iter","adj","size"
1912,"tall",1.84358648083316
1913,"tall",2.43301302936274
1914,"tall",1.60310000608555
1915,"tall",2.53222616034166
1916,"tall",1.8891468987639
1917,"tall",1.61224323278565
1918,"tall",2.11922447964674
1919,"tall",2.1179435959729
1920,"tall",1.85659261632287
1921,"tall",1.7323177204573
1922,"tall",2.35416167043292
1923,"tall",1.36485306196695
1924,"tall",1.9247502005778
1925,"tall",1.67798744869579
1926,"tall",2.53473723219939
1927,"tall",1.6434499232913
1928,"tall",2.05590670332639
1929,"tall",2.05934781754721
1930,"tall",1.96685180135157
1931,"tall",4.16472295374007
1932,"tall",2.85466703352643
1933,"tall",1.80824582534095
1934,"tall",2.10971709235706
1935,"tall",2.46813828959688
1936,"tall",1.73569479564442
1937,"tall",1.73872966795182
1938,"tall",1.40130769119681
1939,"tall",2.05102357646672
1940,"tall",1.53965239723917
1941,"tall",1.15774102544481
1942,"tall",2.34861675227662
1943,"tall",1.79605931098529
1944,"tall",1.58881331959984
1945,"tall",2.49905225793702
1946,"tall",1.92899763558721
1947,"tall",2.45593089094337
1948,"tall",1.72578014057964
1949,"tall",1.8012078189873
1950,"tall",1.69930283316858
1951,"tall",1.53438104354214
1952,"tall",2.00608668930215
1953,"tall",2.72527401640986
1954,"tall",1.24944346061976
1955,"tall",1.731439432719
1956,"tall",2.02988078970224
1957,"tall",1.72994709213912
1958,"tall",1.59706776703549
1959,"tall",2.3826500276451
1960,"tall",2.1946761544593
1961,"tall",2.22197230660184
1962,"tall",2.64134031481313
1963,"tall",1.75800367133406
1964,"tall",4.22297710105405
1965,"tall",1.95624771607997
1966,"tall",1.39939104905675
1967,"tall",2.20214229565852
1968,"tall",2.76372876932976
1969,"tall",1.11689196209367
1970,"tall",2.41230281927824
1971,"tall",1.74605552614839
1972,"tall",1.24290971695575
1973,"tall",1.92635308394213
1974,"tall",4.58039192285513
1975,"tall",5.5902936791595
1976,"tall",0.764959772376315
1977,"tall",1.99012797356495
1978,"tall",1.41299988816638
1979,"tall",1.79171280569951
1980,"tall",1.94844009669432
1981,"tall",1.70709841212229
1982,"tall",1.61818453699994
1983,"tall",2.1917838188314
1984,"tall",2.46341911026835
1985,"tall",2.34276502040118
1986,"tall",1.91035901634353
1987,"tall",3.28829215176317
1988,"tall",1.44100212275804
1989,"tall",1.86150191887084
1990,"tall",1.81698397115505
1991,"tall",1.76723473908383
1992,"tall",2.07545252876349
1993,"tall",1.93885378883644
1994,"tall",1.43033858438205
1995,"tall",1.9724993642451
1996,"tall",1.36836332524712
1997,"tall",1.46395417386524
1998,"tall",2.47514609092836
1999,"tall",1.5144727904447
2000,"tall",2.11029025351294
2001,"tall",2.61696278275224
2002,"tall",1.60834326682479
2003,"tall",1.79466986029018
2004,"tall",2.63004406061982
2005,"tall",3.02286790932717
2006,"tall",2.11554327907374
2007,"tall",2.43542463270918
2008,"tall",2.73965212126665
2009,"tall",1.63299072317898
2010,"tall",1.98678766805554
2011,"tall",1.71623518940838
2012,"tall",1.3118566330361
2013,"tall",1.99668983402205
2014,"tall",1.86196061605593
2015,"tall",2.50808756388862
2016,"tall",2.72315848545289
2017,"tall",2.92145491597563
2018,"tall",2.09564681997571
2019,"tall",1.30145535338308
2020,"tall",1.88919581255293
2021,"tall",3.24205067425109
2022,"tall",1.5492036699743
2023,"tall",2.05849421850758
2024,"tall",2.80828557007885
2025,"tall",1.85745107586947
2026,"tall",1.30791603078003
2027,"tall",2.28304869671703
2028,"tall",2.61694603984878
2029,"tall",1.04328966641043
2030,"tall",1.87060706423105
2031,"tall",2.56682718044932
2032,"tall",1.18684991981761
2033,"tall",2.16639486727719
2034,"tall",2.86751554038397
2035,"tall",2.9909370736224
2036,"tall",1.95339752737144
2037,"tall",1.46935629277552
2038,"tall",1.30923095797407
2039,"tall",2.24044365763719
2040,"tall",1.59522417712115
2041,"tall",2.07755294981817
2042,"tall",2.14454695141015
2043,"tall",1.28378712024554
2044,"tall",1.62656561902988
2045,"tall",1.7576294937588
2046,"tall",2.31352634079377
2047,"tall",1.67524864482773
2048,"tall",1.44100289302773
2049,"tall",2.03449531504193
2050,"tall",1.23767825292619
2051,"tall",1.9069803577264
2052,"tall",1.98396888793011
2053,"tall",3.01001137502598
2054,"tall",1.60898626606553
2055,"tall",1.84983495396205
2056,"tall",2.60429542776069
2057,"tall",2.06516457290801
2058,"tall",2.18130959059386
2059,"tall",1.34704207216631
2060,"tall",1.29425329954742
2061,"tall",1.91541543172796
2062,"tall",2.1455158026697
2063,"tall",1.99039428630312
2064,"tall",1.66147740969683
2065,"tall",2.56246727413761
2066,"tall",1.81985561903377
2067,"tall",6.06011912689774
2068,"tall",1.58623331368274
2069,"tall",2.18585947893105
2070,"tall",1.94991597540158
2071,"tall",1.91613204078544
2072,"tall",2.99517162109616
2073,"tall",2.5328946350281
2074,"tall",1.82170227739374
2075,"tall",1.9010911456718
2076,"tall",2.40617990552902
2077,"tall",2.28940584773665
2078,"tall",1.81848940317241
2079,"tall",2.34644946949006
2080,"tall",2.56695879811157
2081,"tall",2.27859259749699
2082,"tall",2.25816746971196
2083,"tall",1.57112231061959
2084,"tall",2.50132988234283
2085,"tall",1.5031778120577
2086,"tall",1.46664175222918
2087,"tall",2.22845972934133
2088,"tall",5.11507903354369
2089,"tall",2.46054033739209
2090,"tall",1.81714335533205
2091,"tall",4.28714636341282
2092,"tall",2.32537299081816
2093,"tall",1.84579556441992
2094,"tall",1.81730663419522
2095,"tall",1.49089520690065
2096,"tall",1.37010514217614
2097,"tall",1.5628367850994
2098,"tall",1.65886832555761
2099,"tall",2.68050480919172
2100,"tall",2.27179740513257
2101,"tall",1.83520620671979
2102,"tall",2.08001705532832
2103,"tall",1.19857769969173
2104,"tall",2.09094309124777
2105,"tall",2.54916653296796
2106,"tall",0.859155833355961
2107,"tall",2.34428844697536
2108,"tall",1.79958212644812
2109,"tall",1.80214500749702
2110,"tall",2.46673235152298
2111,"tall",1.90490914260159
2112,"tall",1.89362414013797
2113,"tall",2.27476869798334
2114,"tall",2.25848895506616
2115,"tall",2.03951247545289
2116,"tall",4.57726231620764
2117,"tall",2.04852607293196
2118,"tall",1.36142775454684
2119,"tall",2.46784818998983
2120,"tall",2.15048302174025
2121,"tall",2.35194821183312
2122,"tall",2.0593298398728
2123,"tall",4.70143193793756
2124,"tall",1.42127566677894
2125,"tall",1.56868070262107
2126,"tall",3.0199344697593
2127,"tall",1.73797945012034
2128,"tall",2.55963060465793
2129,"tall",1.38064069575916
2130,"tall",2.1196587846687
2131,"tall",2.36808650161843
2132,"tall",2.72527652782007
2133,"tall",3.06942507294821
2134,"tall",4.434972716905
2135,"tall",2.67218632965421
2136,"tall",2.4375061707869
2137,"tall",1.50808597935177
2138,"tall",1.75713582656939
2139,"tall",1.89951044309051
2140,"tall",1.99823635899336
2141,"tall",1.20636491992125
2142,"tall",0.998958200204101
2143,"tall",2.67733267335029
2144,"tall",1.72521716020744
2145,"tall",1.48737705234332
2146,"tall",2.50800254309011
2147,"tall",2.27305756350927
2148,"tall",2.26134354169705
2149,"tall",2.20078368319562
2150,"tall",2.46362500825378
2151,"tall",1.17385224419396
2152,"tall",1.8032307543694
2153,"tall",2.26547953948979
2154,"tall",4.76174253903622
2155,"tall",1.18904294937531
2156,"tall",2.08240125155531
2157,"tall",2.30089728667815
2158,"tall",3.6598667354371
2159,"tall",2.99909445986217
2160,"tall",1.48816270708989
2161,"tall",1.69900207559707
2162,"tall",1.90080198411718
2163,"tall",2.26813447639207
2164,"tall",2.14763444578035
2165,"tall",3.12311131533289
2166,"tall",1.75255686281436
2167,"tall",1.38106766824408
2168,"tall",1.71204508970015
2169,"tall",1.6137683876346
2170,"tall",1.90521242183785
2171,"tall",1.7548004076601
2172,"tall",1.89328680050845
2173,"tall",1.71383074037865
2174,"tall",3.20974387973265
2175,"tall",1.92894216482533
2176,"tall",1.81328790330709
2177,"tall",2.51199302054144
2178,"tall",2.13915462885171
2179,"tall",2.53436749852028
2180,"tall",2.00615492062536
2181,"tall",1.37869193751938
2182,"tall",1.22934330774597
2183,"tall",2.43911067887738
2184,"tall",4.91741281829626
2185,"tall",2.71647289607036
2186,"tall",2.4081656683611
2187,"tall",1.74780556393361
2188,"tall",1.48071901911696
2189,"tall",1.5098916417406
2190,"tall",2.19106993834395
2191,"tall",1.8584658324661
2192,"tall",1.75512562267885
2193,"tall",2.46587842327969
2194,"tall",1.73820060114793
2195,"tall",1.51655545220202
2196,"tall",1.06956703291172
2197,"tall",2.81645197332268
2198,"tall",1.93349122928389
2199,"tall",1.86422809724178
2200,"tall",1.43435801635384
2201,"tall",2.07270912608522
2202,"tall",1.85811683771797
2203,"tall",2.03365273927068
2204,"tall",1.76586312261462
2205,"tall",1.9375998457977
2206,"tall",2.20080783411701
2207,"tall",1.69778756688563
2208,"tall",2.41781895031636
2209,"tall",1.84839777395405
2210,"tall",1.52502579384452
2211,"tall",1.76077080609064
2212,"tall",1.92439066912002
2213,"tall",1.62786042235695
2214,"tall",1.52471575980318
2215,"tall",2.48400392846062
2216,"tall",2.2513017035632
2217,"tall",2.16878644231323
2218,"tall",3.43923479325462
2219,"tall",2.11893432454251
2220,"tall",2.69696559841081
2221,"tall",2.4835075926161
2222,"tall",2.55615488512911
2223,"tall",1.94536283694344
2224,"tall",2.45136311190597
2225,"tall",2.51728289589388
2226,"tall",2.64062690524743
2227,"tall",2.09760538402295
2228,"tall",2.47532767824748
2229,"tall",1.56974576303806
2230,"tall",2.53643832924217
2231,"tall",2.11912008421305
2232,"tall",3.07299318231277
2233,"tall",2.69092140095473
2234,"tall",2.91017625635884
2235,"tall",2.67698174124961
2236,"tall",1.09148691585841
2237,"tall",2.06877903084844
2238,"tall",1.63207634658437
2239,"tall",1.96566179659166
2240,"tall",1.42662604321518
2241,"tall",2.92873589086772
2242,"tall",1.60447865665299
2243,"tall",1.81300796149642
2244,"tall",1.60408307398837
2245,"tall",1.65056623433535
2246,"tall",2.50152707283552
2247,"tall",2.7483494763477
2248,"tall",1.74501310549973
2249,"tall",2.49001685464032
2250,"tall",1.71050715797805
2251,"tall",2.37537780661928
2252,"tall",2.454641477139
2253,"tall",1.8099555527036
2254,"tall",1.69393312282718
2255,"tall",1.85364856774411
2256,"tall",1.78324942353293
2257,"tall",1.52285420506172
2258,"tall",1.509661191739
2259,"tall",1.0679274128629
2260,"tall",1.13571281760888
2261,"tall",2.87438533064775
2262,"tall",2.35533128003331
2263,"tall",1.85580417070407
2264,"tall",2.53508785480563
2265,"tall",2.00088115395768
2266,"tall",2.66999003831195
2267,"tall",2.27001346011811
2268,"tall",2.24091552275317
2269,"tall",3.071458956817
2270,"tall",2.55817845133927
2271,"tall",1.73909811314603
2272,"tall",1.95226545784952
2273,"tall",2.12028274493179
2274,"tall",2.66584473913651
2275,"tall",2.13331719222398
2276,"tall",2.32524464088755
2277,"tall",2.08518613238348
2278,"tall",1.60815036593928
2279,"tall",2.02129889215041
2280,"tall",2.17189388415219
2281,"tall",2.65350391167407
2282,"tall",4.12023540036826
2283,"tall",2.52028621096608
2284,"tall",1.87242106536289
2285,"tall",1.66406758696551
2286,"tall",1.9814973164221
2287,"tall",2.3055199233203
2288,"tall",2.22981562780147
2289,"tall",2.1482045127545
2290,"tall",1.59986430382208
2291,"tall",1.7347980534278
2292,"tall",2.19914271295219
2293,"tall",1.59201228330807
2294,"tall",2.57808654149737
2295,"tall",2.17254361713416
2296,"tall",3.09931250612088
2297,"tall",2.0222120106028
2298,"tall",1.94138974741909
2299,"tall",2.09044491297718
2300,"tall",1.75193439058735
2301,"tall",3.25266505143954
2302,"tall",1.97878236347446
2303,"tall",1.50527917892892
2304,"tall",1.62163119088393
2305,"tall",1.34412851244143
2306,"tall",2.47083832860684
2307,"tall",1.74032014449707
2308,"tall",2.10744841706819
2309,"tall",1.81237957150786
2310,"tall",2.80244208136854
2311,"tall",2.35201969620222
2312,"tall",2.34181020221504
2313,"tall",2.20315145880831
2314,"tall",1.73609385306233
2315,"tall",2.88681326640564
2316,"tall",2.78011902425778
2317,"tall",2.13452135025582
2318,"tall",2.25670056649842
2319,"tall",1.58960414048648
2320,"tall",1.95896470162574
2321,"tall",1.7601872878687
2322,"tall",1.91848612443986
2323,"tall",2.34622172072949
2324,"tall",1.49608265313946
2325,"tall",2.19048286225053
2326,"tall",2.56074859038046
2327,"tall",3.13969532837188
2328,"tall",1.59616528257428
2329,"tall",1.83142091290494
2330,"tall",1.60561571987393
2331,"tall",3.64476276742666
2332,"tall",2.10610867773611
2333,"tall",4.11791882851009
2334,"tall",1.74781646400286
2335,"tall",1.83302154049099
2336,"tall",2.8354443099018
2337,"tall",2.10765386246403
2338,"tall",2.04587171886456
2339,"tall",1.87075412624499
2340,"tall",4.37044755264264
2341,"tall",2.01154259533433
2342,"tall",2.63140011998963
2343,"tall",2.03737528082911
2344,"tall",2.1788674989204
2345,"tall",1.23406076477953
2346,"tall",1.8107607294259
2347,"tall",1.73450007401883
2348,"tall",2.56022756843032
2349,"tall",2.19966537493431
2350,"tall",1.85493234762429
2351,"tall",1.57590369729872
2352,"tall",2.01076221820548
2353,"tall",4.43586947241613
2354,"tall",2.2236753275122
2355,"tall",1.59016281006983
2356,"tall",1.44789900781317
2357,"tall",2.25762371333164
2358,"tall",1.41976863455002
2359,"tall",1.76224661633878
2360,"tall",1.23152154018064
2361,"tall",1.78784991490139
2362,"tall",2.44010949011019
2363,"tall",2.17492336804046
2364,"tall",2.21032975648825
2365,"tall",2.48214186953461
2366,"tall",2.62765503997949
2367,"tall",2.4624947293115
2368,"tall",2.83971869592837
2369,"tall",1.79699654242576
2370,"tall",1.68053340448986
2371,"tall",1.88004435939322
2372,"tall",3.74763436739148
2373,"tall",2.97000640118318
2374,"tall",1.54346800891949
2375,"tall",2.823669117721
2376,"tall",2.16079002978176
2377,"tall",1.71533139900592
2378,"tall",1.67676003778935
2379,"tall",1.56393624732654
2380,"tall",2.60078219962571
2381,"tall",2.90474911613816
2382,"tall",2.3449095033949
2383,"tall",2.18445798748765
2384,"tall",1.53616768728323
2385,"tall",2.22183068134769
2386,"tall",1.62504364631214
2387,"tall",2.03349477012723
2388,"tall",1.92820667973096
2389,"tall",2.04128367053727
2390,"tall",1.73599876247896
2391,"tall",1.68691219872558
2392,"tall",1.79470870892284
2393,"tall",2.24785488914267
2394,"tall",1.68973754976093
2395,"tall",1.28931818053867
2396,"tall",1.01561295366208
2397,"tall",1.17251638757367
2398,"tall",1.94589175633199
2399,"tall",2.0585566458129
2400,"tall",1.68712222238445
2401,"tall",1.99155429123308
2402,"tall",1.72723380746997
2403,"tall",1.2514534395691
2404,"tall",1.7714971575284
2405,"tall",1.2901578890988
2406,"tall",1.3027904061615
2407,"tall",1.46926274432853
2408,"tall",2.22573321138372
2409,"tall",1.74006588028164
2410,"tall",2.01934887666392
2411,"tall",1.44091927613403
2412,"tall",1.72802263772625
2413,"tall",1.78991879881535
2414,"tall",2.34516880685173
2415,"tall",1.76398881329277
2416,"tall",2.29495017245993
2417,"tall",2.38205308550799
2418,"tall",1.424851583399
2419,"tall",1.7339341243789
2420,"tall",1.74118965226229
2421,"tall",1.95110390678128
2422,"tall",2.50358618472499
2423,"tall",1.88068470585077
2424,"tall",1.83295560240931
2425,"tall",1.53308270697037
2426,"tall",2.28627167794667
2427,"tall",1.48967273990598
2428,"tall",2.41429134339247
2429,"tall",1.81298028662088
2430,"tall",1.76675241067785
2431,"tall",2.33804961244638
2432,"tall",1.08832871346591
2433,"tall",2.46258937735296
2434,"tall",1.85080726033818
2435,"tall",2.23139835133735
2436,"tall",1.96370495841854
2437,"tall",1.64121037214758
2438,"tall",1.73923861571364
2439,"tall",2.60089480451216
2440,"tall",1.79494660162355
2441,"tall",1.34330417292436
2442,"tall",1.64789811389683
2443,"tall",1.54485014520487
2444,"tall",2.47541096394688
2445,"tall",2.06577311211177
2446,"tall",1.57720490370841
2447,"tall",1.96885998463308
2448,"tall",1.75088572981735
2449,"tall",2.81587728739083
2450,"tall",2.06156738396145
2451,"tall",1.26937037955139
2452,"tall",2.09900124184146
2453,"tall",2.01435585130858
2454,"tall",1.33167915297854
2455,"tall",3.09849443816434
2456,"tall",1.2300310031142
2457,"tall",1.90801160542876
2458,"tall",1.63765154602458
2459,"tall",2.24095217949043
2460,"tall",2.33628594088879
2461,"tall",2.583727214271
2462,"tall",2.35560764558369
2463,"tall",1.23866950091263
2464,"tall",2.38391204922613
2465,"tall",1.99950522208314
2466,"tall",1.88768982036848
2467,"tall",2.07550801491289
2468,"tall",2.59837695253758
2469,"tall",2.12521652508496
2470,"tall",1.40127421182776
2471,"tall",2.29717701141621
2472,"tall",2.37596992826136
2473,"tall",1.54817738803087
2474,"tall",2.34855991558529
2475,"tall",1.3530808821962
2476,"tall",3.01741829960217
2477,"tall",2.02639681881035
2478,"tall",1.73754287335176
2479,"tall",2.17965795420842
2480,"tall",2.31640753725933
2481,"tall",2.85793587588134
2482,"tall",2.03808130060951
2483,"tall",1.50772548210573
2484,"tall",2.35177297605515
2485,"tall",1.28702193175074
2486,"tall",2.52914921288561
2487,"tall",1.9250809454062
2488,"tall",2.28345676662876
2489,"tall",1.64076211023922
2490,"tall",1.08806533084296
2491,"tall",2.34064992383446
2492,"tall",2.5275067197802
2493,"tall",2.08470261104132
2494,"tall",2.42556234065916
2495,"tall",1.90900731922813
2496,"tall",2.52708517982045
2497,"tall",1.47922465408383
2498,"tall",1.45109062282628
2499,"tall",2.18261903689677
2500,"tall",2.18461430888283
2501,"tall",1.57988544791869
2502,"tall",2.03862415173238
2503,"tall",3.13273239067417
2504,"tall",1.55879389815734
2505,"tall",2.29377440601584
2506,"tall",1.28650485966462
2507,"tall",2.01150677642133
2508,"tall",1.61613493645152
2509,"tall",2.33729845453506
2510,"tall",1.81519199208497
2511,"tall",2.534436630116
2512,"tall",3.06588254137864
2513,"tall",1.9312431682263
2514,"tall",2.31104230107865
2515,"tall",2.29484330950952
2516,"tall",1.95622499985717
2517,"tall",1.99883290348972
2518,"tall",2.08211995953115
2519,"tall",2.00588286106194
2520,"tall",1.79407366334375
2521,"tall",2.14058526349131
2522,"tall",2.18497139174088
2523,"tall",2.37972765025667
2524,"tall",1.83764186077881
2525,"tall",2.0389880067015
2526,"tall",2.28161963207502
2527,"tall",2.09339361006448
2528,"tall",1.75178086386503
2529,"tall",2.70970147325235
2530,"tall",2.25527640085147
2531,"tall",2.46495196449997
2532,"tall",1.95694600740762
2533,"tall",2.00402600315082
2534,"tall",1.36503751652079
2535,"tall",1.7024130276519
2536,"tall",1.84487464202882
2537,"tall",2.07419761772001
2538,"tall",2.81935524004037
2539,"tall",2.08777335455318
2540,"tall",2.6936185074232
2541,"tall",2.95290555262198
2542,"tall",1.51895570931016
2543,"tall",1.27505453879812
2544,"tall",1.54408757755679
2545,"tall",2.12091287183445
2546,"tall",2.25467301202309
2547,"tall",1.62082672555301
2548,"tall",1.88093515302043
2549,"tall",1.82317531916048
2550,"tall",2.15806800168401
2551,"tall",1.31270833397121
2552,"tall",4.238269074638
2553,"tall",1.48892985709108
2554,"tall",1.56148121791454
2555,"tall",1.66669718065122
2556,"tall",2.99466781426603
2557,"tall",2.12956050456134
2558,"tall",2.23122670909952
2559,"tall",1.58798440020791
2560,"tall",2.73353139097367
2561,"tall",1.7896087075084
2562,"tall",2.36455272577449
2563,"tall",2.13473762557145
2564,"tall",4.41251861853696
2565,"tall",2.53151882087903
2566,"tall",1.92154601108934
2567,"tall",2.77882034431623
2568,"tall",1.78040991435356
2569,"tall",1.75585701289407
2570,"tall",1.8896231858732
2571,"tall",2.66312278424809
2572,"tall",1.58482984316248
2573,"tall",1.83135355410266
2574,"tall",1.94576486551191
2575,"tall",1.39509520646091
2576,"tall",2.48247298555046
2577,"tall",2.50609558831435
2578,"tall",1.57645234279539
2579,"tall",1.84471385593045
2580,"tall",2.3842873564354
2581,"tall",1.73751564111773
2582,"tall",1.8566017152991
2583,"tall",1.82111166537492
2584,"tall",2.3005720714777
2585,"tall",1.6817366440351
2586,"tall",1.57596436658845
2587,"tall",1.48281049257111
2588,"tall",1.75641703396027
2589,"tall",1.57019755711154
2590,"tall",2.67172110380358
2591,"tall",2.38040210912371
2592,"tall",1.97004037204656
2593,"tall",3.07929138069889
2594,"tall",1.83124376125742
2595,"tall",1.00464241748269
2596,"tall",2.82109887192789
2597,"tall",1.40313196045144
2598,"tall",1.79940294272669
2599,"tall",3.99624305794233
2600,"tall",1.54238538011719
2601,"tall",2.31622951281686
2602,"tall",2.37916056635167
2603,"tall",2.00431321023824
2604,"tall",1.74890877884143
2605,"tall",2.41361248150726
2606,"tall",2.14984348002153
2607,"tall",1.4350444957634
2608,"tall",2.5244040621181
2609,"tall",2.06902536542125
2610,"tall",2.3259036936632
2611,"tall",1.41359913718543
2612,"tall",2.28223973123263
2613,"tall",1.93071341074568
2614,"tall",2.10900845270792
2615,"tall",2.85497504834661
2616,"tall",1.23650736254333
2617,"tall",2.05479530036238
2618,"tall",1.51663835130743
2619,"tall",2.21348595387873
2620,"tall",2.3470068716967
2621,"tall",2.39402513134188
2622,"tall",1.69300796736311
2623,"tall",1.54246297143266
2624,"tall",1.98774879670842
2625,"tall",1.9767291075219
2626,"tall",1.86553901100395
2627,"tall",1.94415915980295
2628,"tall",1.36841365958316
2629,"tall",1.87117067937272
2630,"tall",2.71106695595604
2631,"tall",1.55637482677486
2632,"tall",2.07186466655061
2633,"tall",2.26940578479048
2634,"tall",2.02270897753828
2635,"tall",2.1584829847172
2636,"tall",2.11212880257234
2637,"tall",1.817903871126
2638,"tall",1.74288034044139
2639,"tall",2.32751682321508
2640,"tall",2.18152458781674
2641,"tall",2.30301927227458
2642,"tall",1.99440154468294
2643,"tall",1.44178327521431
2644,"tall",2.17948311341122
2645,"tall",1.90870382914563
2646,"tall",4.42023462042403
2647,"tall",1.85796068975945
2648,"tall",1.96553116922629
2649,"tall",1.37888018844551
2650,"tall",2.20739654592934
2651,"tall",1.84728089840103
2652,"tall",1.9387961835485
2653,"tall",1.91707283003221
2654,"tall",1.63757130691468
2655,"tall",2.78807870007955
2656,"tall",1.52753747873126
2657,"tall",1.91711716804317
2658,"tall",1.75888168441931
2659,"tall",1.48724153273562
2660,"tall",1.67562528166477
2661,"tall",4.24753690753429
2662,"tall",2.26214544444096
2663,"tall",2.34224051265712
2664,"tall",1.56011317907699
2665,"tall",1.98324646834398
2666,"tall",2.4148389127449
2667,"tall",1.98459320001028
2668,"tall",1.49059817349044
2669,"tall",1.78644516500991
2670,"tall",2.04178601532744
2671,"tall",1.98857351749566
2672,"tall",1.31097472786858
2673,"tall",2.59990100159342
2674,"tall",2.65382951177663
2675,"tall",1.26910631576257
2676,"tall",1.7323145446399
2677,"tall",2.4941162621121
2678,"tall",1.2168580376535
2679,"tall",1.81306278764379
2680,"tall",1.61503039266334
2681,"tall",2.1544097417442
2682,"tall",2.06465361487195
2683,"tall",2.91532046089841
2684,"tall",2.48032599966682
2685,"tall",1.61579940873022
2686,"tall",2.94373997082743
2687,"tall",3.37152658199733
2688,"tall",1.89938927926825
2689,"tall",2.09334962795684
2690,"tall",1.46534693326847
2691,"tall",2.24908236058016
2692,"tall",1.08087247819712
2693,"tall",2.18614607826575
2694,"tall",1.40960902789987
2695,"tall",1.70225246169583
2696,"tall",2.02518463772124
2697,"tall",2.28236970971774
2698,"tall",1.96318318550045
2699,"tall",2.33135658571211
2700,"tall",2.89359098976806
2701,"tall",2.91829649235654
2702,"tall",2.32206350071744
2703,"tall",1.94649400463919
2704,"tall",3.54005064512967
2705,"tall",2.98353415088644
2706,"tall",1.9194901188999
2707,"tall",1.89281802919676
2708,"tall",1.76786177758889
2709,"tall",1.91544576896159
2710,"tall",4.67288041401926
2711,"tall",2.58910706808759
2712,"tall",1.93832649891934
2713,"tall",3.08327682226771
2714,"tall",2.52603824393071
2715,"tall",2.44394339844076
2716,"tall",1.14624075316581
2717,"tall",1.64379985277207
2718,"tall",1.53893392346176
2719,"tall",1.31183300163351
2720,"tall",1.751082168167
2721,"tall",1.93259426503799
2722,"tall",1.63260531588285
2723,"tall",1.61063704176383
2724,"tall",2.54771446221545
2725,"tall",2.25767258872464
2726,"tall",2.70223690130664
2727,"tall",2.04360476343167
2728,"tall",2.13243308667641
2729,"tall",2.5969774734265
2730,"tall",2.44856555022731
2731,"tall",1.87673028627067
2732,"tall",2.33423485147702
2733,"tall",1.48561082195346
2734,"tall",2.34467689511733
2735,"tall",2.25108086912121
2736,"tall",2.06674983794363
2737,"tall",1.85544363423549
2738,"tall",1.84852644220099
2739,"tall",1.78099321912419
2740,"tall",1.31743674544444
2741,"tall",2.88736364340674
2742,"tall",2.00513329446306
2743,"tall",2.07265410954278
2744,"tall",4.94865323277375
2745,"tall",2.23388338149982
2746,"tall",2.00480617954741
2747,"tall",1.56713680515275
2748,"tall",1.68921904973849
2749,"tall",3.03514018511965
2750,"tall",1.80213125451076
2751,"tall",2.07929666743907
2752,"tall",2.6439613302374
2753,"tall",1.94056032851262
2754,"tall",2.16074141528779
2755,"tall",1.38030744830324
2756,"tall",1.43598027111608
2757,"tall",2.70680106434638
2758,"tall",2.52609117198786
2759,"tall",1.17964508829255
2760,"tall",1.80716449727074
2761,"tall",1.62105488219538
2762,"tall",2.95438811351869
2763,"tall",1.7745549815175
2764,"tall",4.89260863724989
2765,"tall",1.85530380175621
2766,"tall",1.19637988040336
2767,"tall",1.20834976326774
2768,"tall",1.29674990349654
2769,"tall",2.09408504904334
2770,"tall",1.49487948003423
2771,"tall",2.25382028658823
2772,"tall",2.27265392524881
2773,"tall",1.62935995775795
2774,"tall",2.62778107798485
2775,"tall",1.81000453239249
2776,"tall",2.42368294753821
2777,"tall",1.64343114949453
2778,"tall",1.77846466388533
2779,"tall",1.45548408050387
2780,"tall",2.54337095387798
2781,"tall",1.54559833803481
2782,"tall",2.25674323153489
2783,"tall",1.96411144719499
2784,"tall",2.45960924853181
2785,"tall",1.30374231289519
2786,"tall",2.12012344000835
2787,"tall",2.24412798141429
2788,"tall",1.70437628098149
2789,"tall",2.62223058697182
2790,"tall",2.72280191254018
2791,"tall",2.33596516723264
2792,"tall",1.88887966420155
2793,"tall",2.051533486505
2794,"tall",2.21677909626788
2795,"tall",1.94188316307854
2796,"tall",2.27444576724704
2797,"tall",1.9909059468582
2798,"tall",1.61668303022264
2799,"tall",0.784217461711617
2800,"tall",1.89032107082498
2801,"tall",1.69363097464941
2802,"tall",1.79457209281352
2803,"tall",2.79462439462321
2804,"tall",1.60880284864634
2805,"tall",1.41494199567966
2806,"tall",1.8380896867717
2807,"tall",1.69908150102726
2808,"tall",2.32719809754365
2809,"tall",1.58074159490798
2810,"tall",2.79599658683015
2811,"tall",1.36984497100583
2812,"tall",1.9434718806259
2813,"tall",1.94626791871393
2814,"tall",1.87849621610133
2815,"tall",2.64329974904657
2816,"tall",1.49225992790207
2817,"tall",2.09596325371304
2818,"tall",1.32826213730227
2819,"tall",2.86122770278814
2820,"tall",1.43051690142897
2821,"tall",2.02159148689361
2822,"tall",2.68345157434615
2823,"tall",1.80502631576297
2824,"tall",2.62127186199728
2825,"tall",1.40207752887774
2826,"tall",2.11785131157811
2827,"tall",1.20896732300065
2828,"tall",2.04045285978946
2829,"tall",2.04842825277597
2830,"tall",1.77872925493806
2831,"tall",2.0793979208313
2832,"tall",1.77147089968818
2833,"tall",1.30298388117003
2834,"tall",2.30626984769118
2835,"tall",2.2908635224732
2836,"tall",2.47773997646203
2837,"tall",1.69280016616439
2838,"tall",1.73685121237426
2839,"tall",4.96004979938474
2840,"tall",1.67742773825639
2841,"tall",1.68858143181113
2842,"tall",1.50255991795372
2843,"tall",1.70189826074733
2844,"tall",2.22738212378297
