"X","date","subj_id","content","response","Adj","Name","Unit","Pred","Repetition"
4036,1438191049,"subj21","item","74","Tall","James","71","notVeryTall",2
4037,1438191049,"subj21","item","28","Tall","Stanley","68","notShort",1
4038,1438191049,"subj21","item","6","Tall","Anthony","74","notTall",2
4039,1438191049,"subj21","item","32","Tall","David","72","notTall",1
4040,1438191049,"subj21","item","61","Tall","Jeff","73","veryTall",2
4041,1438191049,"subj21","item","82","Tall","Ronald","70","notVeryTall",2
4042,1438191049,"subj21","item","4","Tall","Tim","82","notTall",2
4043,1438191049,"subj21","item","21","Tall","John","73","neither",2
4044,1438191049,"subj21","item","32","Tall","John","72","notVeryTall",1
4045,1438191049,"subj21","item","78","Tall","Alex","74","tall",2
4046,1438191049,"subj21","item","70","Tall","Charles","69","notShort",1
4047,1438191049,"subj21","item","23","Tall","Kevin","72","notVeryTall",2
4048,1438191049,"subj21","item","62","Tall","Mark","71","neither",1
4049,1438191049,"subj21","item","35","Tall","Ethan","66","neither",2
4050,1438191049,"subj21","item","2","Tall","Matthew","74","short",2
4051,1438191049,"subj21","item","2","Tall","Jason","79","short",2
4052,1438191049,"subj21","item","20","Tall","William","70","tall",2
4053,1438191049,"subj21","item","63","Tall","George","69","short",1
4054,1438191049,"subj21","item","8","Tall","Anthony","70","veryTall",1
4055,1438191049,"subj21","item","82","Tall","Brian","69","notVeryTall",2
4056,1438191049,"subj21","item","96","Tall","Stanley","66","short",2
4057,1438191049,"subj21","item","7","Tall","Brian","73","short",1
4058,1438191049,"subj21","item","3","Tall","Ryan","73","short",2
4059,1438191049,"subj21","item","4","Tall","Kevin","66","tall",2
4060,1438191049,"subj21","item","3","Tall","Brian","68","veryTall",2
4061,1438191049,"subj21","item","26","Tall","Jeff","69","tall",2
4062,1438191049,"subj21","item","1","Tall","James","63","tall",2
4063,1438191049,"subj21","item","81","Tall","Paul","75","veryTall",2
4064,1438191049,"subj21","item","33","Tall","Alex","69","short",2
4065,1438191049,"subj21","item","69","Tall","Benjamin","72","notShort",2
4066,1438191049,"subj21","item","9","Tall","William","75","notVeryTall",2
4067,1438191049,"subj21","item","3","Tall","Jeff","82","short",2
4068,1438191049,"subj21","item","33","Tall","Edward","71","notTall",2
4069,1438191049,"subj21","item","13","Tall","Joseph","71","veryTall",2
4070,1438191049,"subj21","item","37","Tall","Brian","72","notTall",2
4071,1438191049,"subj21","item","81","Tall","John","68","notTall",2
4072,1438191049,"subj21","item","41","Tall","Richard","68","notShort",2
4073,1438191049,"subj21","item","89","Tall","James","66","notTall",2
4074,1438191049,"subj21","item","1","Tall","Jeff","79","notTall",2
4075,1438191049,"subj21","item","62","Tall","Jacob","69","notShort",2
4076,1438191049,"subj21","item","95","Tall","Paul","74","notShort",2
4077,1438191049,"subj21","item","60","Tall","Benjamin","68","neither",2
4078,1438191049,"subj21","item","94","Tall","Stanley","77","veryTall",2
4079,1438191049,"subj21","item","4","Tall","Stanley","79","notVeryTall",2
4080,1438191049,"subj21","item","75","Tall","Tim","74","veryTall",2
4081,1438191049,"subj21","item","16","Tall","Alex","63","neither",2
4082,1438191049,"subj21","item","8","Tall","Robert","68","tall",2
4083,1438191049,"subj21","item","13","Tall","Charles","70","veryTall",2
4084,1438191049,"subj21","item","3","Tall","Jason","77","notTall",2
4085,1438191049,"subj21","item","77","Tall","Alex","70","notShort",2
4086,1438191049,"subj21","item","2","Tall","Brian","79","neither",2
4087,1438191049,"subj21","item","85","Tall","Matthew","71","neither",2
4088,1438191049,"subj21","item","97","Tall","George","79","notShort",2
4089,1438191049,"subj21","age","28","Tall","questionnaire","questionnaire","questionnaire",1
4090,1438191049,"subj21","mturkid","A2P065E9CYMYJL","Tall","questionnaire","questionnaire","questionnaire",2
4091,1438191049,"subj21","language","American English","Tall","questionnaire","questionnaire","questionnaire",2
4092,1438191049,"subj21","device","A computer mouse","Tall","questionnaire","questionnaire","questionnaire",2
4093,1438191142,"subj22","item","7","Tall","Ronald","73","notTall",1
4094,1438191142,"subj22","item","0","Tall","Stanley","79","notVeryTall",1
4095,1438191142,"subj22","item","19","Tall","Brian","72","notTall",1
4096,1438191142,"subj22","item","83","Tall","Kenneth","63","notVeryTall",1
4097,1438191142,"subj22","item","88","Tall","Alex","69","short",1
4098,1438191142,"subj22","item","79","Tall","Matthew","71","neither",1
4099,1438191142,"subj22","item","28","Tall","Jeff","73","veryTall",1
4100,1438191142,"subj22","item","0","Tall","William","77","neither",1
4101,1438191142,"subj22","item","8","Tall","David","66","notShort",1
4102,1438191142,"subj22","item","0","Tall","Ethan","71","notShort",1
4103,1438191142,"subj22","item","36","Tall","Anthony","74","notTall",1
4104,1438191142,"subj22","item","78","Tall","Mark","77","veryTall",1
4105,1438191142,"subj22","item","92","Tall","Arthur","63","short",1
4106,1438191142,"subj22","item","32","Tall","David","72","notTall",2
4107,1438191142,"subj22","item","27","Tall","Michael","74","notVeryTall",1
4108,1438191142,"subj22","item","0","Tall","David","68","veryTall",1
4109,1438191142,"subj22","item","0","Tall","John","66","tall",1
4110,1438191142,"subj22","item","100","Tall","Paul","63","short",2
4111,1438191142,"subj22","item","100","Tall","George","79","notShort",1
4112,1438191142,"subj22","item","84","Tall","Ethan","75","tall",1
4113,1438191142,"subj22","item","63","Tall","Christopher","68","neither",1
4114,1438191142,"subj22","item","100","Tall","William","71","notTall",1
4115,1438191142,"subj22","item","0","Tall","William","70","tall",1
4116,1438191142,"subj22","item","31","Tall","Charles","74","notTall",2
4117,1438191142,"subj22","item","100","Tall","Paul","82","tall",1
4118,1438191142,"subj22","item","63","Tall","Benjamin","68","neither",2
4119,1438191142,"subj22","item","35","Tall","John","72","notVeryTall",1
4120,1438191142,"subj22","item","22","Tall","Ethan","66","neither",1
4121,1438191142,"subj22","item","28","Tall","Kenneth","74","neither",1
4122,1438191142,"subj22","item","0","Tall","Michael","63","veryTall",1
4123,1438191142,"subj22","item","12","Tall","Steven","75","neither",1
4124,1438191142,"subj22","item","7","Tall","Ryan","74","notShort",1
4125,1438191142,"subj22","item","90","Tall","Benjamin","66","notVeryTall",1
4126,1438191142,"subj22","item","95","Tall","Benjamin","72","notShort",1
4127,1438191142,"subj22","item","62","Tall","Mark","71","neither",2
4128,1438191142,"subj22","item","16","Tall","Joseph","75","notTall",1
4129,1438191142,"subj22","item","84","Tall","Christopher","77","tall",1
4130,1438191142,"subj22","item","16","Tall","Kevin","66","tall",2
4131,1438191142,"subj22","item","30","Tall","Jason","72","veryTall",1
4132,1438191142,"subj22","item","4","Tall","Kevin","77","short",1
4133,1438191142,"subj22","item","0","Tall","James","63","tall",1
4134,1438191142,"subj22","item","4","Tall","William","66","veryTall",1
4135,1438191142,"subj22","item","46","Tall","Jacob","68","short",1
4136,1438191142,"subj22","item","39","Tall","Jacob","69","notShort",1
4137,1438191142,"subj22","item","93","Tall","Daniel","79","tall",1
4138,1438191142,"subj22","item","41","Tall","Robert","74","neither",2
4139,1438191142,"subj22","item","40","Tall","Donald","72","neither",1
4140,1438191142,"subj22","item","34","Tall","Richard","73","notTall",2
4141,1438191142,"subj22","item","20","Tall","Jason","77","notTall",1
4142,1438191142,"subj22","item","6","Tall","Jacob","82","notVeryTall",1
4143,1438191142,"subj22","item","92","Tall","Matthew","70","notVeryTall",1
4144,1438191142,"subj22","item","89","Tall","Edward","68","notVeryTall",1
4145,1438191142,"subj22","item","5","Tall","David","71","tall",1
4146,1438191142,"subj22","item","93","Tall","Anthony","71","notVeryTall",1
4147,1438191142,"subj22","item","85","Tall","Daniel","73","notShort",1
4148,1438191142,"subj22","item","71","Tall","James","72","neither",2
4149,1438191142,"subj22","item","69","Tall","Thomas","75","tall",2
4150,1438191142,"subj22","item","93","Tall","Brian","69","notVeryTall",1
4151,1438191142,"subj22","item","29","Tall","Edward","77","neither",2
4152,1438191142,"subj22","item","3","Tall","Richard","69","veryTall",1
4153,1438191142,"subj22","item","0","Tall","James","75","short",1
4154,1438191142,"subj22","item","98","Tall","Ronald","70","notVeryTall",2
4155,1438191142,"subj22","item","68","Tall","Thomas","71","notShort",2
4156,1438191142,"subj22","item","93","Tall","Robert","82","notShort",1
4157,1438191142,"subj22","item","24","Tall","Charles","82","notVeryTall",2
4158,1438191142,"subj22","item","6","Tall","Anthony","63","tall",2
4159,1438191142,"subj22","item","69","Tall","Arthur","75","veryTall",1
4160,1438191142,"subj22","item","87","Tall","Matthew","63","notTall",1
4161,1438191142,"subj22","item","84","Tall","Kenneth","69","notTall",1
4162,1438191142,"subj22","item","91","Tall","Ryan","82","tall",2
4163,1438191142,"subj22","item","43","Tall","Benjamin","71","short",1
4164,1438191142,"subj22","item","77","Tall","Benjamin","77","tall",2
4165,1438191142,"subj22","item","37","Tall","Robert","73","notVeryTall",1
4166,1438191142,"subj22","item","18","Tall","Joseph","71","veryTall",1
4167,1438191142,"subj22","item","4","Tall","Edward","66","veryTall",2
4168,1438191142,"subj22","item","60","Tall","Stanley","68","notShort",1
4169,1438191142,"subj22","item","62","Tall","Joseph","74","tall",1
4170,1438191142,"subj22","item","32","Tall","Tim","63","notShort",1
4171,1438191142,"subj22","item","29","Tall","Michael","69","tall",1
4172,1438191142,"subj22","item","82","Tall","George","69","short",2
4173,1438191142,"subj22","item","64","Tall","Charles","73","tall",1
4174,1438191142,"subj22","item","25","Tall","Alex","70","notShort",1
4175,1438191142,"subj22","item","6","Tall","Robert","68","tall",1
4176,1438191142,"subj22","item","18","Tall","Anthony","75","short",2
4177,1438191142,"subj22","item","8","Tall","Jeff","79","notTall",1
4178,1438191142,"subj22","item","39","Tall","Edward","72","short",1
4179,1438191142,"subj22","item","67","Tall","Daniel","69","neither",1
4180,1438191142,"subj22","item","41","Tall","Daniel","74","veryTall",1
4181,1438191142,"subj22","item","86","Tall","Mark","75","notShort",1
4182,1438191142,"subj22","item","62","Tall","Stanley","72","tall",1
4183,1438191142,"subj22","item","70","Tall","Stanley","77","veryTall",2
4184,1438191142,"subj22","item","92","Tall","Robert","69","notTall",2
4185,1438191142,"subj22","item","100","Tall","Alex","82","veryTall",1
4186,1438191142,"subj22","item","62","Tall","Ryan","70","neither",1
4187,1438191142,"subj22","item","11","Tall","Brian","68","veryTall",2
4188,1438191142,"subj22","item","58","Tall","Alex","74","tall",2
4189,1438191142,"subj22","item","63","Tall","Steven","70","notTall",1
4190,1438191142,"subj22","item","18","Tall","Tim","70","tall",2
4191,1438191142,"subj22","item","0","Tall","Richard","79","notVeryTall",2
4192,1438191142,"subj22","item","61","Tall","Paul","75","veryTall",2
4193,1438191142,"subj22","item","0","Tall","Anthony","70","veryTall",1
4194,1438191142,"subj22","item","0","Tall","Thomas","77","notTall",2
4195,1438191142,"subj22","item","86","Tall","Paul","70","neither",2
4196,1438191142,"subj22","item","0","Tall","Brian","73","short",1
4197,1438191142,"subj22","item","99","Tall","Paul","74","notShort",2
4198,1438191142,"subj22","item","11","Tall","Jason","68","tall",2
4199,1438191142,"subj22","item","9","Tall","Steven","63","veryTall",2
4200,1438191142,"subj22","item","4","Tall","Arthur","71","tall",2
4201,1438191142,"subj22","item","8","Tall","Ronald","82","neither",1
4202,1438191142,"subj22","item","5","Tall","Ronald","74","short",1
4203,1438191142,"subj22","item","92","Tall","Ethan","63","notVeryTall",2
4204,1438191142,"subj22","item","0","Tall","Jeff","82","short",1
4205,1438191142,"subj22","item","11","Tall","Jacob","72","short",2
4206,1438191142,"subj22","item","24","Tall","Thomas","72","veryTall",2
4207,1438191142,"subj22","item","5","Tall","John","77","short",2
4208,1438191142,"subj22","item","24","Tall","Michael","75","neither",2
4209,1438191142,"subj22","item","98","Tall","Kenneth","82","notShort",2
4210,1438191142,"subj22","item","6","Tall","Daniel","82","notTall",1
4211,1438191142,"subj22","item","62","Tall","Richard","72","tall",2
4212,1438191142,"subj22","item","97","Tall","James","77","notShort",1
4213,1438191142,"subj22","item","95","Tall","Donald","66","notTall",1
4214,1438191142,"subj22","item","69","Tall","Matthew","75","notShort",2
4215,1438191142,"subj22","item","11","Tall","Ryan","73","short",2
4216,1438191142,"subj22","item","68","Tall","Steven","71","short",2
4217,1438191142,"subj22","item","20","Tall","Joseph","70","notShort",2
4218,1438191142,"subj22","item","20","Tall","Jacob","69","neither",2
4219,1438191142,"subj22","item","22","Tall","Kevin","75","notTall",2
4220,1438191142,"subj22","item","93","Tall","John","68","notTall",1
4221,1438191142,"subj22","item","8","Tall","Joseph","63","neither",1
4222,1438191142,"subj22","item","0","Tall","Jeff","69","tall",2
4223,1438191142,"subj22","item","0","Tall","Ronald","69","veryTall",2
4224,1438191142,"subj22","item","9","Tall","Arthur","66","notShort",2
4225,1438191142,"subj22","item","0","Tall","Charles","69","notShort",2
4226,1438191142,"subj22","item","12","Tall","Tim","75","notVeryTall",1
4227,1438191142,"subj22","item","5","Tall","Ryan","69","notVeryTall",2
4228,1438191142,"subj22","item","88","Tall","James","66","notTall",2
4229,1438191142,"subj22","item","89","Tall","Stanley","66","short",1
4230,1438191142,"subj22","item","100","Tall","John","79","notShort",2
4231,1438191142,"subj22","item","0","Tall","Michael","82","short",2
4232,1438191142,"subj22","item","4","Tall","Charles","70","veryTall",2
4233,1438191142,"subj22","item","0","Tall","Robert","79","short",1
4234,1438191142,"subj22","item","100","Tall","George","82","veryTall",2
4235,1438191142,"subj22","item","0","Tall","Richard","68","notShort",2
4236,1438191142,"subj22","item","67","Tall","John","73","neither",1
4237,1438191142,"subj22","item","68","Tall","George","73","neither",2
4238,1438191142,"subj22","item","0","Tall","David","79","neither",1
4239,1438191142,"subj22","item","100","Tall","Edward","71","notTall",2
4240,1438191142,"subj22","item","100","Tall","Steven","66","notVeryTall",2
4241,1438191142,"subj22","item","0","Tall","William","63","notShort",2
4242,1438191142,"subj22","item","90","Tall","Donald","68","short",2
4243,1438191142,"subj22","item","95","Tall","Christopher","72","notShort",2
4244,1438191142,"subj22","item","100","Tall","Jacob","73","notShort",2
4245,1438191142,"subj22","item","0","Tall","Matthew","74","short",2
4246,1438191142,"subj22","item","88","Tall","Kenneth","70","short",1
4247,1438191142,"subj22","item","38","Tall","Tim","74","veryTall",2
4248,1438191142,"subj22","item","73","Tall","Kevin","72","notVeryTall",2
4249,1438191142,"subj22","item","3","Tall","Thomas","66","neither",2
4250,1438191142,"subj22","item","0","Tall","Jason","79","short",2
4251,1438191142,"subj22","item","73","Tall","Mark","63","notTall",2
4252,1438191142,"subj22","item","66","Tall","Jacob","73","tall",2
4253,1438191142,"subj22","item","98","Tall","James","71","notVeryTall",2
4254,1438191142,"subj22","item","38","Tall","Jason","73","notVeryTall",2
4255,1438191142,"subj22","item","0","Tall","Brian","79","neither",2
4256,1438191142,"subj22","item","34","Tall","Christopher","73","veryTall",2
4257,1438191142,"subj22","item","98","Tall","George","68","notTall",2
4258,1438191142,"subj22","item","100","Tall","Mark","66","short",2
4259,1438191142,"subj22","item","100","Tall","Jacob","79","veryTall",1
4260,1438191142,"subj22","item","100","Tall","Michael","70","notTall",2
4261,1438191142,"subj22","item","62","Tall","William","75","notVeryTall",2
4262,1438191142,"subj22","item","100","Tall","Donald","79","veryTall",2
4263,1438191142,"subj22","item","82","Tall","Ethan","70","short",2
4264,1438191142,"subj22","item","98","Tall","Jacob","79","tall",2
4265,1438191142,"subj22","item","100","Tall","Jacob","68","notVeryTall",2
4266,1438191142,"subj22","item","0","Tall","Christopher","79","notTall",2
4267,1438191142,"subj22","item","95","Tall","Donald","77","notShort",2
4268,1438191142,"subj22","item","0","Tall","Richard","82","neither",2
4269,1438191142,"subj22","item","0","Tall","Tim","82","notTall",2
4270,1438191142,"subj22","item","72","Tall","Jeff","74","notVeryTall",2
4271,1438191142,"subj22","item","0","Tall","Kevin","71","veryTall",2
4272,1438191142,"subj22","item","0","Tall","Alex","63","neither",2
4273,1438191142,"subj22","item","67","Tall","David","77","notVeryTall",1
4274,1438191142,"subj22","item","13","Tall","Arthur","77","notVeryTall",2
4275,1438191142,"subj22","age","20","Tall","questionnaire","questionnaire","questionnaire",1
4276,1438191142,"subj22","mturkid","A2UIGDOLX5RV95","Tall","questionnaire","questionnaire","questionnaire",2
4277,1438191142,"subj22","language","American English","Tall","questionnaire","questionnaire","questionnaire",2
4278,1438191142,"subj22","device","A computer mouse","Tall","questionnaire","questionnaire","questionnaire",2
4279,1438191242,"subj23","item","0","Tall","John","77","short",1
4280,1438191242,"subj23","item","100","Tall","Ryan","74","notShort",1
4281,1438191242,"subj23","item","0","Tall","Ronald","73","notTall",1
4282,1438191242,"subj23","item","0","Tall","Tim","75","notVeryTall",1
4283,1438191242,"subj23","item","60","Tall","Steven","70","notTall",1
4284,1438191242,"subj23","item","98","Tall","Ethan","75","tall",1
4285,1438191242,"subj23","item","0","Tall","Michael","82","short",1
4286,1438191242,"subj23","item","0","Tall","William","66","veryTall",1
4287,1438191242,"subj23","item","100","Tall","Paul","74","notShort",2
4288,1438191242,"subj23","item","0","Tall","Jeff","82","short",2
4289,1438191242,"subj23","item","0","Tall","Brian","68","veryTall",1
4290,1438191242,"subj23","item","73","Tall","Brian","69","notVeryTall",1
4291,1438191242,"subj23","item","0","Tall","Steven","75","neither",1
4292,1438191242,"subj23","item","74","Tall","Mark","66","short",1
4293,1438191242,"subj23","item","0","Tall","Jacob","72","short",1
4294,1438191242,"subj23","item","77","Tall","Edward","68","notVeryTall",1
4295,1438191242,"subj23","item","67","Tall","Jacob","68","short",1
4296,1438191242,"subj23","item","0","Tall","Brian","73","short",1
4297,1438191242,"subj23","item","100","Tall","Christopher","68","neither",1
4298,1438191242,"subj23","item","100","Tall","Matthew","63","notTall",1
4299,1438191242,"subj23","item","0","Tall","Matthew","74","short",1
4300,1438191242,"subj23","item","0","Tall","Tim","63","notShort",1
4301,1438191242,"subj23","item","30","Tall","Mark","71","neither",1
4302,1438191242,"subj23","item","26","Tall","Jeff","69","tall",1
4303,1438191242,"subj23","item","0","Tall","William","75","notVeryTall",2
4304,1438191242,"subj23","item","0","Tall","Jacob","82","notVeryTall",1
4305,1438191242,"subj23","item","16","Tall","Benjamin","71","short",1
4306,1438191242,"subj23","item","100","Tall","Mark","77","veryTall",1
4307,1438191242,"subj23","item","62","Tall","Ethan","70","short",1
4308,1438191242,"subj23","item","37","Tall","George","69","short",1
4309,1438191242,"subj23","item","26","Tall","David","66","notShort",1
4310,1438191242,"subj23","item","0","Tall","Jeff","74","notVeryTall",1
4311,1438191242,"subj23","item","0","Tall","Jason","77","notTall",1
4312,1438191242,"subj23","item","100","Tall","Jacob","73","notShort",1
4313,1438191242,"subj23","item","33","Tall","William","70","tall",1
4314,1438191242,"subj23","item","100","Tall","Alex","74","tall",1
4315,1438191242,"subj23","item","0","Tall","Kevin","75","notTall",1
4316,1438191242,"subj23","item","53","Tall","Christopher","73","veryTall",1
4317,1438191242,"subj23","item","100","Tall","Daniel","73","notShort",2
4318,1438191242,"subj23","item","0","Tall","Christopher","79","notTall",1
4319,1438191242,"subj23","item","99","Tall","Thomas","75","tall",2
4320,1438191242,"subj23","item","100","Tall","Donald","79","veryTall",1
4321,1438191242,"subj23","item","49","Tall","Richard","68","notShort",1
4322,1438191242,"subj23","item","0","Tall","Stanley","79","notVeryTall",1
4323,1438191242,"subj23","item","100","Tall","Ethan","63","notVeryTall",1
4324,1438191242,"subj23","item","100","Tall","Kenneth","63","notVeryTall",2
4325,1438191242,"subj23","item","46","Tall","Alex","69","short",2
4326,1438191242,"subj23","item","43","Tall","Robert","69","notTall",1
4327,1438191242,"subj23","item","100","Tall","Charles","73","tall",1
4328,1438191242,"subj23","item","0","Tall","Arthur","66","notShort",2
4329,1438191242,"subj23","item","100","Tall","Kenneth","82","notShort",1
4330,1438191242,"subj23","item","16","Tall","Richard","69","veryTall",1
4331,1438191242,"subj23","item","24","Tall","Robert","68","tall",1
4332,1438191242,"subj23","item","87","Tall","John","68","notTall",1
4333,1438191242,"subj23","item","86","Tall","George","68","notTall",2
4334,1438191242,"subj23","item","0","Tall","Kevin","77","short",2
4335,1438191242,"subj23","item","0","Tall","Ronald","69","veryTall",2
4336,1438191242,"subj23","item","87","Tall","Paul","75","veryTall",1
4337,1438191242,"subj23","item","74","Tall","David","71","tall",1
4338,1438191242,"subj23","item","36","Tall","Ronald","70","notVeryTall",1
4339,1438191242,"subj23","item","100","Tall","Arthur","63","short",1
4340,1438191242,"subj23","item","100","Tall","Ethan","71","notShort",1
4341,1438191242,"subj23","item","100","Tall","Thomas","71","notShort",2
4342,1438191242,"subj23","item","0","Tall","Michael","75","neither",2
4343,1438191242,"subj23","item","0","Tall","George","73","neither",1
4344,1438191242,"subj23","item","17","Tall","Matthew","71","neither",2
4345,1438191242,"subj23","item","0","Tall","John","66","tall",1
4346,1438191242,"subj23","item","100","Tall","Matthew","75","notShort",1
4347,1438191242,"subj23","item","100","Tall","Mark","63","notTall",2
4348,1438191242,"subj23","item","100","Tall","Ethan","66","neither",1
4349,1438191242,"subj23","item","79","Tall","Jeff","73","veryTall",2
4350,1438191242,"subj23","item","89","Tall","Stanley","72","tall",1
4351,1438191242,"subj23","item","100","Tall","Tim","74","veryTall",1
4352,1438191242,"subj23","item","0","Tall","David","68","veryTall",2
4353,1438191242,"subj23","item","86","Tall","Jacob","68","notVeryTall",2
4354,1438191242,"subj23","item","91","Tall","Arthur","71","tall",2
4355,1438191242,"subj23","item","0","Tall","Anthony","74","notTall",1
4356,1438191242,"subj23","item","100","Tall","Ryan","70","neither",1
4357,1438191242,"subj23","item","100","Tall","Christopher","72","notShort",1
4358,1438191242,"subj23","item","0","Tall","Edward","72","short",2
4359,1438191242,"subj23","item","99","Tall","Daniel","79","tall",1
4360,1438191242,"subj23","item","61","Tall","Donald","68","short",2
4361,1438191242,"subj23","item","0","Tall","James","75","short",1
4362,1438191242,"subj23","item","0","Tall","Charles","74","notTall",2
4363,1438191242,"subj23","item","59","Tall","Joseph","70","notShort",1
4364,1438191242,"subj23","item","100","Tall","Jacob","79","tall",2
4365,1438191242,"subj23","item","0","Tall","Kenneth","74","neither",1
4366,1438191242,"subj23","item","0","Tall","Jason","79","short",1
4367,1438191242,"subj23","item","0","Tall","Richard","79","notVeryTall",2
4368,1438191242,"subj23","item","13","Tall","Charles","70","veryTall",1
4369,1438191242,"subj23","item","0","Tall","Joseph","63","neither",1
4370,1438191242,"subj23","item","0","Tall","Richard","73","notTall",2
4371,1438191242,"subj23","item","100","Tall","Jacob","79","veryTall",2
4372,1438191242,"subj23","item","100","Tall","Paul","63","short",2
4373,1438191242,"subj23","item","0","Tall","Edward","66","veryTall",2
4374,1438191242,"subj23","item","0","Tall","Richard","82","neither",1
4375,1438191242,"subj23","item","0","Tall","Brian","72","notTall",1
4376,1438191242,"subj23","item","0","Tall","David","79","neither",1
4377,1438191242,"subj23","item","99","Tall","Ryan","69","notVeryTall",2
4378,1438191242,"subj23","item","0","Tall","Anthony","75","short",2
4379,1438191242,"subj23","item","9","Tall","John","72","notVeryTall",1
4380,1438191242,"subj23","item","0","Tall","Arthur","77","notVeryTall",1
4381,1438191242,"subj23","item","0","Tall","Tim","82","notTall",1
4382,1438191242,"subj23","item","0","Tall","Thomas","77","notTall",2
4383,1438191242,"subj23","item","76","Tall","Jason","72","veryTall",1
4384,1438191242,"subj23","item","100","Tall","Michael","70","notTall",2
4385,1438191242,"subj23","item","0","Tall","Steven","63","veryTall",1
4386,1438191242,"subj23","item","89","Tall","Daniel","74","veryTall",2
4387,1438191242,"subj23","item","0","Tall","Robert","73","notVeryTall",1
4388,1438191242,"subj23","item","0","Tall","James","72","neither",1
4389,1438191242,"subj23","item","100","Tall","Christopher","77","tall",1
4390,1438191242,"subj23","item","100","Tall","John","79","notShort",1
4391,1438191242,"subj23","item","100","Tall","Richard","72","tall",2
4392,1438191242,"subj23","item","0","Tall","Kevin","72","notVeryTall",2
4393,1438191242,"subj23","item","0","Tall","David","77","notVeryTall",2
4394,1438191242,"subj23","item","17","Tall","Joseph","71","veryTall",1
4395,1438191242,"subj23","item","0","Tall","James","63","tall",1
4396,1438191242,"subj23","item","10","Tall","Jacob","69","notShort",1
4397,1438191242,"subj23","item","8","Tall","Donald","72","neither",2
4398,1438191242,"subj23","item","100","Tall","Jacob","69","neither",1
4399,1438191242,"subj23","item","54","Tall","Kevin","71","veryTall",2
4400,1438191242,"subj23","item","71","Tall","Alex","70","notShort",2
4401,1438191242,"subj23","item","100","Tall","Donald","77","notShort",1
4402,1438191242,"subj23","item","100","Tall","Robert","82","notShort",2
4403,1438191242,"subj23","item","0","Tall","William","63","notShort",2
4404,1438191242,"subj23","item","24","Tall","Stanley","68","notShort",2
4405,1438191242,"subj23","item","0","Tall","Ronald","82","neither",2
4406,1438191242,"subj23","item","98","Tall","Ryan","82","tall",1
4407,1438191242,"subj23","item","100","Tall","Joseph","74","tall",2
4408,1438191242,"subj23","item","13","Tall","David","72","notTall",2
4409,1438191242,"subj23","item","0","Tall","Michael","74","notVeryTall",2
4410,1438191242,"subj23","item","98","Tall","Benjamin","77","tall",2
4411,1438191242,"subj23","item","0","Tall","Edward","77","neither",1
4412,1438191242,"subj23","item","0","Tall","John","73","neither",2
4413,1438191242,"subj23","item","100","Tall","George","79","notShort",2
4414,1438191242,"subj23","item","0","Tall","William","77","neither",2
4415,1438191242,"subj23","item","100","Tall","Daniel","69","neither",2
4416,1438191242,"subj23","item","100","Tall","Jacob","73","tall",2
4417,1438191242,"subj23","item","83","Tall","Kenneth","69","notTall",2
4418,1438191242,"subj23","item","0","Tall","Robert","74","neither",2
4419,1438191242,"subj23","item","63","Tall","Matthew","70","notVeryTall",2
4420,1438191242,"subj23","item","0","Tall","Alex","63","neither",2
4421,1438191242,"subj23","item","100","Tall","Mark","75","notShort",2
4422,1438191242,"subj23","item","0","Tall","Anthony","63","tall",2
4423,1438191242,"subj23","item","17","Tall","James","71","notVeryTall",1
4424,1438191242,"subj23","item","0","Tall","Joseph","75","notTall",2
4425,1438191242,"subj23","item","57","Tall","Charles","69","notShort",2
4426,1438191242,"subj23","item","42","Tall","Kenneth","70","short",2
4427,1438191242,"subj23","item","0","Tall","Brian","79","neither",2
4428,1438191242,"subj23","item","100","Tall","James","66","notTall",1
4429,1438191242,"subj23","item","0","Tall","Anthony","70","veryTall",2
4430,1438191242,"subj23","item","62","Tall","Anthony","71","notVeryTall",2
4431,1438191242,"subj23","item","100","Tall","Charles","82","notVeryTall",2
4432,1438191242,"subj23","item","100","Tall","Benjamin","68","neither",2
4433,1438191242,"subj23","item","100","Tall","Alex","82","veryTall",1
4434,1438191242,"subj23","item","100","Tall","Steven","66","notVeryTall",1
4435,1438191242,"subj23","item","39","Tall","Paul","70","neither",2
4436,1438191242,"subj23","item","0","Tall","Steven","71","short",2
4437,1438191242,"subj23","item","100","Tall","Stanley","77","veryTall",2
4438,1438191242,"subj23","item","0","Tall","Kevin","66","tall",2
4439,1438191242,"subj23","item","14","Tall","Edward","71","notTall",1
4440,1438191242,"subj23","item","100","Tall","James","77","notShort",2
4441,1438191242,"subj23","item","100","Tall","Arthur","75","veryTall",2
4442,1438191242,"subj23","item","0","Tall","Jason","68","tall",2
4443,1438191242,"subj23","item","100","Tall","Donald","66","notTall",2
4444,1438191242,"subj23","item","86","Tall","Thomas","72","veryTall",2
4445,1438191242,"subj23","item","0","Tall","Ryan","73","short",2
4446,1438191242,"subj23","item","0","Tall","Ronald","74","short",2
4447,1438191242,"subj23","item","69","Tall","Thomas","66","neither",2
4448,1438191242,"subj23","item","0","Tall","Daniel","82","notTall",2
4449,1438191242,"subj23","item","12","Tall","Michael","69","tall",2
4450,1438191242,"subj23","item","100","Tall","Benjamin","72","notShort",2
4451,1438191242,"subj23","item","100","Tall","Benjamin","66","notVeryTall",2
4452,1438191242,"subj23","item","100","Tall","George","82","veryTall",2
